ap_syndicated,collect_date,feeds,guid,language,media_id,media_name,media_url,metadata,processed_stories_id,publish_date,stories_id,story_tags,title,url,word_count
False,2022-08-03 05:09:23.389248,,https://www.nytimes.com/2022/08/03/business/economy/chip-industry-congress.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775393496,2022-08-03 05:00:30,2383935374,[],Congress Is Giving Billions to the Chip Industry. Strings Are Attached.,https://www.nytimes.com/2022/08/03/business/economy/chip-industry-congress.html,
False,2022-08-03 07:03:20.895060,,https://www.thedailybeast.com/how-school-tech-treats-students-with-disabilities-like-criminals?source=articles&via=rss,en,1707,Daily Beast,http://www.thedailybeast.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775478737,2022-08-03 04:46:29,2384025755,[],How Tech Treats Students With Disabilities Like Criminals,https://www.thedailybeast.com/how-school-tech-treats-students-with-disabilities-like-criminals?source=articles&via=rss,
False,2022-08-03 08:10:24.477202,,https://www.vox.com/future-perfect/2022/8/3/23288843/deepmind-alphafold-artificial-intelligence-biology-drugs-medicine-demis-hassabis,en,104828,Vox,http://www.vox.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775533853,2022-08-03 07:30:00,2384087490,[],"Meet AlphaFold, a rare example of an AI that truly helps humanity",https://www.vox.com/future-perfect/2022/8/3/23288843/deepmind-alphafold-artificial-intelligence-biology-drugs-medicine-demis-hassabis,
False,2022-08-03 08:30:55.000395,,content_62e87529ef9870000169d337,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775550894,2022-08-03 08:00:00,2384106069,[],AI Ethics Fighting Passionately For Your Legal Right To Be An Exception,https://www.forbes.com/sites/lanceeliot/2022/08/03/ai-ethics-fighting-passionately-for-your-legal-right-to-be-an-exception/,
False,2022-08-03 09:00:35.500955,,content_62e93f2b9a1e8400012c2506,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775576366,2022-08-03 08:45:00,2384134747,[],Advancing Artificial Intelligence And Creating The Technology Of The Future,https://www.forbes.com/sites/forbestechcouncil/2022/08/03/advancing-artificial-intelligence-and-creating-the-technology-of-the-future/,
False,2022-08-03 09:00:43.966267,,content_62e93709e1fdc90001a4ee9b,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775576523,2022-08-03 08:30:00,2384134903,[],Realizing The Potential Of AI And Machine Learning In Clinical Research,https://www.forbes.com/sites/forbesbusinesscouncil/2022/08/03/realizing-the-potential-of-ai-and-machine-learning-in-clinical-research/,
False,2022-08-03 09:03:24.278064,,https://www.vox.com/future-perfect/2022/8/3/23288843/deepmind-alphafold-artificial-intelligence-biology-drugs-medicine-demis-hassabis,en,103906,Re/code,http://recode.net,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775579413,2022-08-03 07:30:00,2384137966,[],"Meet AlphaFold, a rare example of an AI that truly helps humanity",https://www.vox.com/future-perfect/2022/8/3/23288843/deepmind-alphafold-artificial-intelligence-biology-drugs-medicine-demis-hassabis,
False,2022-08-03 09:30:41.010735,,content_62e93fe8134f520001512c4c,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775600629,2022-08-03 09:15:00,2384161848,[],What Tech Leaders Should Consider About The Ethical Use Of AI In The Metaverse,https://www.forbes.com/sites/forbestechcouncil/2022/08/03/what-tech-leaders-should-consider-about-the-ethical-use-of-ai-in-the-metaverse/,
False,2022-08-03 09:43:41.672957,,https://www.nj.com/news/2022/08/are-our-rights-being-unknowingly-violated-by-ai-and-algorithms-aclu-wants-to-find-out.html,en,20120,nj.com,http://www.nj.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775614983,2022-08-03 09:14:00,2384177960,[],Are our rights being unknowingly violated by AI and algorithms? ACLU wants to find out.,https://www.nj.com/news/2022/08/are-our-rights-being-unknowingly-violated-by-ai-and-algorithms-aclu-wants-to-find-out.html,
False,2022-08-03 10:00:54.343517,,content_62e3fe03060a9e0001c4dc32,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775627877,2022-08-03 10:00:00,2384192339,[],The Rise Of Digital Twin Technology,https://www.forbes.com/sites/forbestechcouncil/2022/08/03/the-rise-of-digital-twin-technology/,
False,2022-08-03 10:00:55.334429,,content_62e2b92dffe7380001338902,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775627898,2022-08-03 10:00:00,2384192357,[],"Challenging Headwinds Loom, Here’s Why Being Data-Driven And Insights-Led Is More Important Than Ever",https://www.forbes.com/sites/garydrenik/2022/08/03/challenging-headwinds-loom-heres-why-being-data-driven-and-insights-led-is-more-important-than-ever/,
False,2022-08-03 11:03:03.019110,,https://variety.com/?p=1235332258,en,19076,variety.com,http://www.variety.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775678565,2022-08-03 11:00:32,2384249181,[],HBO Max Quietly Removed Six Warner Bros. Streaming-Exclusive Films,https://variety.com/2022/digital/news/hbo-max-removes-warner-bros-films-streaming-exclusive-1235332258/,
False,2022-08-03 12:49:51.892441,,https://www.washingtonpost.com/travel/2022/08/03/travel-vacation-customer-service/?utm_source=rss&utm_medium=referral&utm_campaign=wp_lifestyle,en,2,Washington Post,http://washingtonpost.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775767707,2022-08-03 12:00:32,2384348983,[],How travelers can get better customer service,https://www.washingtonpost.com/travel/2022/08/03/travel-vacation-customer-service/?utm_source=rss&utm_medium=referral&utm_campaign=wp_lifestyle,
False,2022-08-03 13:30:56.809277,,content_62e40f2ac77e230001e5dba9,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775793813,2022-08-03 13:15:44,2384379704,[],How To Use Behavioral Targeting Without Third-Party Data,https://www.forbes.com/sites/forbesagencycouncil/2022/08/03/how-to-use-behavioral-targeting-without-third-party-data/,
False,2022-08-03 14:00:48.722796,,content_62eaaf9ac082c10001fcbee9,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775814719,2022-08-03 13:45:48,2384403300,[],Frans Conje Builds Dataprophet To Become Foundation For Autonomous Manufacturing,https://www.forbes.com/sites/brucerogers/2022/08/03/frans-conje-builds-dataprophet-to-become-foundation-for-autonomous-manufacturing/,
False,2022-08-03 14:00:47.730510,,content_62e9d71a0b0c2f0001e6225b,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775814825,2022-08-03 13:46:51,2384403283,[],Maccabi And Sighteer Use Sports History NFTs To Build Community Across The Metaverse,https://www.forbes.com/sites/leeigel/2022/08/03/maccabi-and-sighteer-use-sports-history-nfts-to-build-community-across-the-metaverse/,
False,2022-08-03 14:32:23.412447,,https://www.cbs46.com/2022/08/03/new-high-school-gwinnett-immerses-students-artificial-intelligence/,en,20088,CNN U.S. Edition,http://us.cnn.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775837380,2022-08-03 14:29:20.085927,2384428766,[],New high school immerses students in AI,https://www.cbs46.com/2022/08/03/new-high-school-gwinnett-immerses-students-artificial-intelligence/,
False,2022-08-03 14:39:03.526536,,https://fortune.com/?p=3343030&showAdminBar=true,en,1105,Fortune ,http://fortune.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775843322,2022-08-03 13:45:00,2384435454,[],Arm’s CEO doesn’t expect global chip production to ramp up any time soon,https://fortune.com/2022/08/03/arm-ceo-rene-haas-semiconductor-chip-production-global-supply-chain/,
False,2022-08-03 15:10:27.488834,,https://www.theguardian.com/world/2022/aug/03/van-that-detects-if-drivers-are-holding-a-mobile-phone-trialled-in-uk,en,1751,Guardian US,https://www.theguardian.com/us,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775864611,2022-08-03 14:49:15,2384459871,[],Van that detects if drivers are holding a mobile phone trialled in UK,https://www.theguardian.com/world/2022/aug/03/van-that-detects-if-drivers-are-holding-a-mobile-phone-trialled-in-uk,
False,2022-08-03 15:30:46.853508,,content_62eabf738a19350001b1daaf,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775874060,2022-08-03 15:05:28,2384471371,[],The CIO Playbook For Defying Data Gravity,https://www.forbes.com/sites/delltechnologies/2022/08/03/the-cio-playbook-for-defying-data-gravity/,
False,2022-08-03 17:02:36.054224,,https://variety.com/?p=1235332540,en,19076,variety.com,http://www.variety.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775934503,2022-08-03 16:34:19,2384540567,[],SoundCloud Confirms Layoffs Impacting Nearly 20% of Its Workforce,https://variety.com/2022/music/news/soundcloud-layoffs-1235332540/,
False,2022-08-03 19:00:45.468789,,content_62eaf4f1643de50001148b4b,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2775999156,2022-08-03 18:34:33,2384616942,[],"InnovationRx: Gates, Bezos Back Alzheimer’s Diagnostics; Plus, Biden’s Long Covid Office",https://www.forbes.com/sites/katiejennings/2022/08/03/innovationrx-gates-bezos-back-alzheimers-diagnostics-plus-bidens-long-covid-office/,
False,2022-08-03 19:11:43.136541,,62eaeb5b4890993337cd0731,en,20815,pitchfork.com,http://www.pitchfork.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2776011757,2022-08-03 17:56:33,2384632297,[],SoundCloud Announces Layoffs Impacting Nearly 20 Percent of Workforce,https://pitchfork.com/news/soundcloud-announces-layoffs-impacting-nearly-20-percent-of-workforce,
False,2022-08-03 19:40:00.904766,,dc0f867e-d6e5-4862-95ca-4ac6ad2f8233,en,67289,ign.com,http://www.ign.com/#spider,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2776024646,2022-08-03 18:17:48,2384648722,[],"New to Prime Video in August 2022: Sonic the Hedgehog 2, The Lost City, Samaritan, and More",https://www.ign.com/articles/new-to-prime-video-august-2022-movies-tv-shows-originals-amazon,
False,2022-08-03 20:00:44.632182,,content_62eafda0643de500011ac52d,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2776029505,2022-08-03 19:42:16,2384653585,[],"DUCKWRTH, IDLES, COIN, And Gracie Abrams Highlight Day Three At Lollapalooza",https://www.forbes.com/sites/jimryan1/2022/08/03/duckwrth-idles-coin-and-gracie-abrams-highlight-day-three-at-lollapalooza/,
False,2022-08-04 02:38:04.144139,,https://www.theguardian.com/tv-and-radio/2022/aug/04/tv-tonight-code-404-the-undeclared-war,en,1751,Guardian US,https://www.theguardian.com/us,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2776207140,2022-08-04 01:20:47,2384860985,[],TV tonight: Stephen Graham and Daniel Mays return for AI comedy caper Code 404,https://www.theguardian.com/tv-and-radio/2022/aug/04/tv-tonight-code-404-the-undeclared-war,
False,2022-08-04 06:45:10.119607,,{20C06575-04D4-B545-7108-4495CF52B144},en,35170,Marketwatch,https://www.marketwatch.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2776374972,2022-08-04 06:00:00,2385034874,[],": ‘Lenders are very comfortable with this way of doing things’: We’re stuck with our credit-reporting system, despite errors and data breaches. Here’s why.",http://www.marketwatch.com/news/story.asp?guid=%7B20C06575-04D4-B545-7108-4495CF52B144%7D&siteid=rss&rss=1,
False,2022-08-04 06:58:03.441058,,{20C06575-04D4-B545-7108-4495CF52B144},en,1150,Wall Street Journal,https://www.wsj.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2776379446,2022-08-04 06:00:00,2385038339,[],": ‘Lenders are very comfortable with this way of doing things’: We’re stuck with our credit-reporting system, despite errors and data breaches. Here’s why.",http://www.marketwatch.com/news/story.asp?guid=%7B20C06575-04D4-B545-7108-4495CF52B144%7D&siteid=rss&rss=1,
False,2022-08-04 06:58:47.134297,,content_62eac227185ba9000111ced4,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2776380355,2022-08-04 06:45:00,2385039341,[],How To Use FinOps To Thrive In A Recession,https://www.forbes.com/sites/forbestechcouncil/2022/08/04/how-to-use-finops-to-thrive-in-a-recession/,
