ap_syndicated,collect_date,feeds,guid,language,media_id,media_name,media_url,metadata,processed_stories_id,publish_date,stories_id,story_tags,title,url,word_count
False,2022-11-01 03:06:36.293381,,https://www.nytimes.com/2022/11/01/briefing/inflation-brazil-russia.html,en,1,New York Times,http://nytimes.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2846959773,2022-11-01 01:23:03,2464430469,[],Your Tuesday Briefing,https://www.nytimes.com/2022/11/01/briefing/inflation-brazil-russia.html,
False,2022-11-01 07:21:19.951790,,content_635fd06ce205190001dc3909,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2847139103,2022-11-01 07:00:00,2464619201,[],Growth Through Disruption: Why To Review And Showcase Future Career Value Now,https://www.forbes.com/sites/forbescoachescouncil/2022/11/01/growth-through-disruption-why-to-review-and-showcase-future-career-value-now/,
False,2022-11-01 07:51:52.418233,,content_635fea73be7b660001b65a10,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2847165298,2022-11-01 07:45:00,2464649166,[],Ethics In Operation: The Business Case For Responsible AI,https://www.forbes.com/sites/forbestechcouncil/2022/11/01/ethics-in-operation-the-business-case-for-responsible-ai/,
False,2022-11-01 07:51:59.636890,,content_63602e7233fd14000178bd91,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2847165619,2022-11-01 07:30:00,2464649329,[],Three Considerations When Building Your E-Commerce Toolkit For New Markets,https://www.forbes.com/sites/forbesfinancecouncil/2022/11/01/three-considerations-when-building-your-e-commerce-toolkit-for-new-markets/,
False,2022-11-01 08:22:48.683994,,content_635fedabe7a4040001fa8992,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2847193326,2022-11-01 08:15:00,2464682361,[],Everything Old Is New Again—Even Fraud,https://www.forbes.com/sites/forbestechcouncil/2022/11/01/everything-old-is-new-again-even-fraud/,
False,2022-11-01 08:22:50.454117,,content_635af58fe205190001f11ec3,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2847193342,2022-11-01 08:15:00,2464682414,[],11 Important Skills Communications Professionals Need To Hone,https://www.forbes.com/sites/forbescommunicationscouncil/2022/11/01/11-important-skills-communications-professionals-need-to-hone/,
False,2022-11-01 08:22:57.196283,,content_62380e118dd93300011386ec,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2847193533,2022-11-01 08:00:00,2464682597,[],AI Ethics And AI Law Grappling With Overlapping And Conflicting Ethical Factors Within AI,https://www.forbes.com/sites/lanceeliot/2022/11/01/ai-ethics-and-ai-law-grappling-with-overlapping-and-conflicting-ethical-factors-within-ai/,
False,2022-11-01 08:22:51.107285,,content_635964313037cc000185657f,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2847193847,2022-11-01 08:15:00,2464682432,[],14 Free And Low-Cost (And Fun) Resources For Kids Interested In Technology,https://www.forbes.com/sites/forbestechcouncil/2022/11/01/14-free-and-low-cost-and-fun-resources-for-kids-interested-in-technology/,
False,2022-11-01 08:52:40.457942,,content_635ff077e205190001ec5dc1,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2847223137,2022-11-01 08:45:00,2464714957,[],Don’t Go Chasing Cyber Tools: Overlooking Cybersecurity Talent And Strategy Can Cost You,https://www.forbes.com/sites/forbestechcouncil/2022/11/01/dont-go-chasing-cyber-tools-overlooking-cybersecurity-talent-and-strategy-can-cost-you/,
False,2022-11-01 08:52:54.336629,,content_636110469f14d200015b5ac7,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2847223398,2022-11-01 08:29:18,2464715223,[],How Colgate-Palmolive Is Using Data And Analytics To Transform A 200+ Year Old Business And Accelerate Growth,https://www.forbes.com/sites/randybean/2022/11/01/how-colgate-palmolive-is-using-data-and-analytics-to-transform-a-200-year-old-business-and-accelerate-growth/,
False,2022-11-01 09:04:56.630964,,y3pezm,en,300613,VICE,http://www.vice.com/en_us,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2847229058,2022-11-01 09:00:00,2464721177,[],Scientists Increasingly Can't Explain How AI Works,https://www.vice.com/en/article/y3pezm/scientists-increasingly-cant-explain-how-ai-works,
False,2022-11-01 09:39:53.568900,,https://www.thestreet.com/technology/elon-musk-confirms-major-change-on-twitter,en,21619,The Street,http://www.thestreet.com,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2847262545,2022-11-01 08:19:08,2464757192,[],Elon Musk Confirms Major Change on Twitter,https://www.thestreet.com/technology/elon-musk-confirms-major-change-on-twitter,
False,2022-11-01 09:53:32.724325,,content_635ff40833fd1400015808a7,en,1104,Forbes,http://www.forbes.com/,"{'date_guess_method': None, 'extractor_version': None, 'geocoder_version': None, 'nyt_themes_version': None}",2847278563,2022-11-01 09:45:00,2464775414,[],The 4 Steps To Building A Workplace Where People Thrive,https://www.forbes.com/sites/forbestechcouncil/2022/11/01/the-4-steps-to-building-a-workplace-where-people-thrive/,
